Collection Date,State,Site,Lure,Trap Code,Class,Order,Family,Subfamily,Genus,Species,Finest ID,No of species,Count,Pinned,Notes
7/10/24,NH,M,E,M1-E,Insecta,Coleoptera,Lycidae,Erotinae,Eropterus,Eropterus trilineatus,Eropterus trilineatus,,1,,
7/10/24,NH,M,E,M1-E,Insecta,Coleoptera,Mordellidae,Mordellinae,Conalia,Conalia helva,Conalia helva,,1,,
7/10/24,NH,M,E,M1-E,Insecta,Coleoptera,Mordellidae,Mordellinae,Mordellaria,Mordellaria serval,Mordellaria serval,,1,,
7/10/24,NH,M,E,M1-E,Insecta,Coleoptera,Mordellidae,Mordellinae,Mordellistena,Mordellistena trifasciata,Mordellistena trifasciata,,4,,
7/10/24,NH,M,E,M1-E,Insecta,Coleoptera,Ptinidae,Dorcatominae,Sculptotheca,Sculptotheca puberula,Sculptotheca puberula,,1,,
7/10/24,NH,M,E,M1-E,Insecta,Coleoptera,Scarabaeidae,Rutelinae,Anomala,Anomala orientalis,Anomala orientalis,,1,,
7/10/24,NH,M,E,M1-E,Insecta,Coleoptera,Scraptiidae,Scraptiinae,Canifa,Canifa pallipes,Canifa pallipes,,2,,
7/10/24,NH,M,E,M1-E,Insecta,Coleoptera,Sphindidae,Sphindinae,Sphindus,Sphindus americanus,Sphindus americanus,,1,,
7/10/24,NH,M,E,M1-E,Insecta,Coleoptera,Staphylinidae,Aleocharinae,,,Aleocharinae gen. sp.,,1,,
7/10/24,NH,M,E,M1-E,Insecta,Coleoptera,Staphylinidae,Osoriinae,Thoracophorus,Thoracophorus costalis,Thoracophorus costalis,,1,,
7/10/24,NH,M,E,M1-E,Insecta,Coleoptera,Staphylinidae,Staphylininae,Hesperus,Hesperus apicialis,Hesperus apicialis,,4,,
7/10/24,NH,M,E,M1-E,Insecta,Coleoptera,Staphylinidae,Staphylininae,,,Staphylinine gen. sp.,,1,,
7/10/24,NH,M,E,M1-E,Insecta,Coleoptera,Staphylinidae,Tachyporinae,Sepedophilus,,Sepedophilus sp.,,1,,
7/10/24,NH,M,E,M1-E,Insecta,Coleoptera,Tenebrionidae,Alleculinae,Androchirus,Androchirus erythropus,Androchirus erythropus,,1,,
7/10/24,NH,M,E,M1-E,Insecta,Coleoptera,Tenebrionidae,Alleculinae,Capnochroa,Capnochroa fuliginosa,Capnochroa fuliginosa,,1,,
7/10/24,NH,M,E,M1-E,Insecta,Coleoptera,Tenebrionidae,Alleculinae,Hymenorus,,Hymenorus sp.,,4,,
7/10/24,NH,M,E,M1-E,Insecta,Coleoptera,Tenebrionidae,Alleculinae,Isomira,,Isomira sp.,,8,,
7/10/24,NH,M,E,M1-E,Insecta,Coleoptera,Tenebrionidae,Stenochiinae,Haplandrus,Haplandrus fulvipes,Haplandrus fulvipes,,2,,
7/10/24,NH,M,E,M1-E,Insecta,Coleoptera,Thanerocleridae,Zenodosinae,Zenodosus,Zenodosus sanguineus,Zenodosus sanguineus,,1,,
7/10/24,NH,M,E,M1-E,Insecta,Coleoptera,Trogossitidae,Trogossitinae,Tenebroides,Tenebroides corticalis,Tenebroides corticalis,,1,,
7/10/24,NH,M,E,M1-E,Insecta,Hemiptera,Microphysidae,Microphysinae,Mallochiola,Mallochiola gagates,Mallochiola gagates,,1,,
7/10/24,NH,M,E,M1-E,Insecta,Hemiptera,Pentatomidae,Pentatominae,Menecles,Menecles insertus,Menecles insertus,,1,,
7/10/24,NH,M,E,M1-E,Insecta,Hymenoptera,Formicidae,,,,Ant,,1,,
7/10/24,NH,M,E,M1-E,Insecta,Hymenoptera,Pompilidae,,,,Spider Wasp,,2,,
7/10/24,NH,M,E,M1-E,Insecta,Hymenoptera,,,,,Parasitic Wasp,8,9,,
7/10/24,NH,M,E,M1-E,Insecta,Lepidoptera,,,,,Caterpillar,,1,,
7/10/24,NH,M,E,M1-E,Insecta,Lepidoptera,,,,,Moth,2,2,,
7/10/24,NH,M,EA,M2-EA,Arachnida,Araneae,,,,,Spider,3,3,,
7/10/24,NH,M,EA,M2-EA,Arachnida,Pseudoscorpionida,,,,,Pseudoscorpion,,1,,
7/10/24,NH,M,EA,M2-EA,Insecta,Coleoptera,Aderidae,NoSubfamily_Aderidae,Syzeton,Syzeton fasciatus,Syzeton fasciatus,,1,,
7/10/24,NH,M,EA,M2-EA,Insecta,Coleoptera,Carabidae,Harpalinae,Cymindis,Cymindis limbata,Cymindis limbata,,3,,
7/10/24,NH,M,EA,M2-EA,Insecta,Coleoptera,Cerambycidae,Cerambycinae,Neoclytus,Neoclytus acuminatus,Neoclytus acuminatus,,3,,
7/10/24,NH,M,EA,M2-EA,Insecta,Coleoptera,Cerambycidae,Cerambycinae,Xylotrechus,Xylotrechus sagittatus,Xylotrechus sagittatus,,3,,
7/10/24,NH,M,EA,M2-EA,Insecta,Coleoptera,Cerambycidae,Lepturinae,Judolia,Judolia cordifera,Judolia cordifera,,1,,
7/10/24,NH,M,EA,M2-EA,Insecta,Coleoptera,Corylophidae,Corylophinae,Sericoderus,Sericoderus lateralis,Sericoderus lateralis,,2,,
7/10/24,NH,M,EA,M2-EA,Insecta,Coleoptera,Curculionidae,Cossoninae,Himatium,Himatium errans,Himatium errans,,2,,
7/10/24,NH,M,EA,M2-EA,Insecta,Coleoptera,Curculionidae,Cossoninae,Stenoscelis,Stenoscelis brevis,Stenoscelis brevis,,3,,
7/10/24,NH,M,EA,M2-EA,Insecta,Coleoptera,Curculionidae,Scolytinae,Anisandrus,Anisandrus sayi,Anisandrus sayi,,1,,
7/10/24,NH,M,EA,M2-EA,Insecta,Coleoptera,Curculionidae,Scolytinae,Corthylus,Corthylus columbianus,Corthylus columbianus,,1,,
7/10/24,NH,M,EA,M2-EA,Insecta,Coleoptera,Curculionidae,Scolytinae,Ips,Ips grandicollis,Ips grandicollis,,2,,
7/10/24,NH,M,EA,M2-EA,Insecta,Coleoptera,Curculionidae,Scolytinae,Monarthrum,Monarthrum mali,Monarthrum mali,,1,,
7/10/24,NH,M,EA,M2-EA,Insecta,Coleoptera,Curculionidae,Scolytinae,Pityophthorus,Pityophthorus consimilis,Pityophthorus consimilis,,1,,
7/10/24,NH,M,EA,M2-EA,Insecta,Coleoptera,Curculionidae,Scolytinae,Pseudopityophthorus,Pseudopityophthorus minutissimus,Pseudopityophthorus minutissimus,,1,,
7/10/24,NH,M,EA,M2-EA,Insecta,Coleoptera,Dermestidae,Megatominae,Trogoderma,,Trogoderma sp.,,1,,
7/10/24,NH,M,EA,M2-EA,Insecta,Coleoptera,Dryophthoridae,Dryophthorinae,Dryophthorus,Dryophthorus americanus,Dryophthorus americanus,,1,,
7/10/24,NH,M,EA,M2-EA,Insecta,Coleoptera,Elateridae,Elaterinae,Ampedus,Ampedus melanotoides,Ampedus melanotoides,,2,,
7/10/24,NH,M,EA,M2-EA,Insecta,Coleoptera,Elateridae,Elaterinae,Melanotus,Melanotus hyslopi,Melanotus hyslopi,,1,,
7/10/24,NH,M,EA,M2-EA,Insecta,Coleoptera,Elateridae,Elaterinae,Melanotus,Melanotus similis,Melanotus similis,,1,,
7/10/24,NH,M,EA,M2-EA,Insecta,Coleoptera,Eucnemidae,Melasinae,Hylis,Hylis terminalis,Hylis terminalis,,1,,
7/10/24,NH,M,EA,M2-EA,Insecta,Coleoptera,Histeridae,Dendrophilinae,Paromalus,Paromalus teres,Paromalus teres,,5,,
7/10/24,NH,M,EA,M2-EA,Insecta,Coleoptera,Latridiidae,Corticariinae,Melanophthalma,,Melanophthalma sp.,,13,,
7/10/24,NH,M,EA,M2-EA,Insecta,Coleoptera,Latridiidae,Latridiinae,Enicmus,Enicmus tenuicornis,Enicmus tenuicornis,,1,,
7/10/24,NH,M,EA,M2-EA,Insecta,Coleoptera,Melandryidae,Melandryinae,Rushia,Rushia longula,Rushia longula,,5,,
7/10/24,NH,M,EA,M2-EA,Insecta,Coleoptera,Mordellidae,Mordellinae,Conalia,Conalia helva,Conalia helva,,1,,
7/10/24,NH,M,EA,M2-EA,Insecta,Coleoptera,Mordellidae,Mordellinae,Mordellaria,Mordellaria serval,Mordellaria serval,,2,,
7/10/24,NH,M,EA,M2-EA,Insecta,Coleoptera,Mordellidae,Mordellinae,Mordellistena,,Mordellistena sp.,,1,,
7/10/24,NH,M,EA,M2-EA,Insecta,Coleoptera,Mordellidae,Mordellinae,Tomoxia,Tomoxia lineella,Tomoxia lineella,,2,,
7/10/24,NH,M,EA,M2-EA,Insecta,Coleoptera,Scraptiidae,Scraptiinae,Canifa,Canifa pallipes,Canifa pallipes,,2,,
7/10/24,NH,M,EA,M2-EA,Insecta,Coleoptera,Staphylinidae,Aleocharinae,,,Aleocharinae gen. sp.,,1,,
7/10/24,NH,M,EA,M2-EA,Insecta,Coleoptera,Staphylinidae,Staphylininae,Hesperus,Hesperus apicialis,Hesperus apicialis,,3,,
7/10/24,NH,M,EA,M2-EA,Insecta,Coleoptera,Staphylinidae,Tachyporinae,Sepedophilus,,Sepedophilus sp.,,1,,
7/10/24,NH,M,EA,M2-EA,Insecta,Coleoptera,Synchroidae,NoSubfamily_Synchroinae,Synchroa,Synchroa punctata,Synchroa punctata,,1,,
7/10/24,NH,M,EA,M2-EA,Insecta,Coleoptera,Tenebrionidae,Alleculinae,Isomira,,Isomira sp.,,3,,
7/10/24,NH,M,EA,M2-EA,Insecta,Coleoptera,Tenebrionidae,Alleculinae,Mycetochara,Mycetochara fraterna,Mycetochara fraterna,,2,,
7/10/24,NH,M,EA,M2-EA,Insecta,Coleoptera,Tenebrionidae,Stenochiinae,Haplandrus,Haplandrus fulvipes,Haplandrus fulvipes,,1,,
7/10/24,NH,M,EA,M2-EA,Insecta,Coleoptera,Trogossitidae,Trogossitinae,Tenebroides,Tenebroides corticalis,Tenebroides corticalis,,1,,
7/10/24,NH,M,EA,M2-EA,Insecta,Coleoptera,Zopheridae,Colydiinae,Namunaria,Namunaria guttulata,Namunaria guttulata,,1,,
7/10/24,NH,M,EA,M2-EA,Insecta,Hemiptera,Microphysidae,Microphysinae,Mallochiola,Mallochiola gagates,Mallochiola gagates,,1,y,new state record/northernmost record
7/10/24,NH,M,EA,M2-EA,Insecta,Hymenoptera,Formicidae,Formicinae,Camponotus,Camponotus pennsylvanicus,Camponotus pennsylvanicus,,1,,
7/10/24,NH,M,EA,M2-EA,Insecta,Hymenoptera,,,,,Parasitic Wasp,5,5,,
7/10/24,NH,M,I,M3-I,Arachnida,Araneae,,,,,Spider,2,2,,
7/10/24,NH,M,I,M3-I,Insecta,Blattodea,,,,,Cockroach,,1,,
7/10/24,NH,M,I,M3-I,Insecta,Coleoptera,Aderidae,NoSubfamily_Aderidae,Syzeton,Syzeton fasciatus,Syzeton fasciatus,,3,,
7/10/24,NH,M,I,M3-I,Insecta,Coleoptera,Cerambycidae,Cerambycinae,Neoclytus,Neoclytus acuminatus,Neoclytus acuminatus,,3,,
7/10/24,NH,M,I,M3-I,Insecta,Coleoptera,Cerylonidae,Ceryloninae,Cerylon,Cerylon unicolor,Cerylon unicolor,,1,,
7/10/24,NH,M,I,M3-I,Insecta,Coleoptera,Cleridae,Peloniinae,Chariessa,Chariessa pilosa,Chariessa pilosa,,1,,
7/10/24,NH,M,I,M3-I,Insecta,Coleoptera,Curculionidae,Cossoninae,Stenoscelis,Stenoscelis brevis,Stenoscelis brevis,,1,,
7/10/24,NH,M,I,M3-I,Insecta,Coleoptera,Curculionidae,Scolytinae,Corthylus,Corthylus columbianus,Corthylus columbianus,,1,,
7/10/24,NH,M,I,M3-I,Insecta,Coleoptera,Curculionidae,Scolytinae,Ips,Ips pini,Ips pini,,1,,
7/10/24,NH,M,I,M3-I,Insecta,Coleoptera,Dryophthoridae,Dryophthorinae,Dryophthorus,Dryophthorus americanus,Dryophthorus americanus,,1,,
7/10/24,NH,M,I,M3-I,Insecta,Coleoptera,Elateridae,Elaterinae,Melanotus,Melanotus hyslopi,Melanotus hyslopi,,3,,
7/10/24,NH,M,I,M3-I,Insecta,Coleoptera,Eucnemidae,Dromaeolinae,Onichodon,,Onichodon sp.,,1,,
7/10/24,NH,M,I,M3-I,Insecta,Coleoptera,Eucnemidae,Melasinae,Isorhipis,Isorhipis obliqua,Isorhipis obliqua,,3,,
7/10/24,NH,M,I,M3-I,Insecta,Coleoptera,Lampyridae,Lampyrinae,Lucidota,Lucidota atra,Lucidota atra,,1,,
7/10/24,NH,M,I,M3-I,Insecta,Coleoptera,Latridiidae,Corticariinae,Melanophthalma,,Melanophthalma sp.,,10,,
7/10/24,NH,M,I,M3-I,Insecta,Coleoptera,Melandryidae,Melandryinae,Symphora,Symphora rugosa,Symphora rugosa,,1,,
7/10/24,NH,M,I,M3-I,Insecta,Coleoptera,Ptinidae,Anobiinae,Oligomerus,,Oligomerus sp.,,1,,
7/10/24,NH,M,I,M3-I,Insecta,Coleoptera,Ptinidae,Anobiinae,Priobium,Priobium sericeum,Priobium sericeum,,2,,
7/10/24,NH,M,I,M3-I,Insecta,Coleoptera,Ptinidae,Dorcatominae,Sculptotheca,Sculptotheca puberula,Sculptotheca puberula,,1,,
7/10/24,NH,M,I,M3-I,Insecta,Coleoptera,Scarabaeidae,Melolonthinae,Dichelonyx,Dichelonyx canadensis,Dichelonyx canadensis,,1,,
7/10/24,NH,M,I,M3-I,Insecta,Coleoptera,Scarabaeidae,Melolonthinae,Serica,Serica sericea,Serica sericea,,1,,
7/10/24,NH,M,I,M3-I,Insecta,Coleoptera,Scarabaeidae,Rutelinae,Anomala,Anomala orientalis,Anomala orientalis,,1,,
7/10/24,NH,M,I,M3-I,Insecta,Coleoptera,Scraptiidae,Scraptiinae,Canifa,Canifa pallipes,Canifa pallipes,,2,,
7/10/24,NH,M,I,M3-I,Insecta,Coleoptera,Staphylinidae,Pselaphinae,,,Pselaphinae gen. sp.,,1,,
7/10/24,NH,M,I,M3-I,Insecta,Coleoptera,Staphylinidae,Scydmaeninae,,,Scydmaeninae gen. sp.,,1,,
7/10/24,NH,M,I,M3-I,Insecta,Coleoptera,Tenebrionidae,Alleculinae,Capnochroa,Capnochroa fuliginosa,Capnochroa fuliginosa,,3,,
7/10/24,NH,M,I,M3-I,Insecta,Coleoptera,Tenebrionidae,Alleculinae,Isomira,,Isomira sp.,,5,,
7/10/24,NH,M,I,M3-I,Insecta,Coleoptera,Tenebrionidae,Stenochiinae,Haplandrus,Haplandrus fulvipes,Haplandrus fulvipes,,2,,
7/10/24,NH,M,I,M3-I,Insecta,Coleoptera,Tenebrionidae,Tenebrioninae,Centronopus,Centronopus calcaratus,Centronopus calcaratus,,1,,
7/10/24,NH,M,I,M3-I,Insecta,Coleoptera,Thanerocleridae,Zenodosinae,Zenodosus,Zenodosus sanguineus,Zenodosus sanguineus,,1,,
7/10/24,NH,M,I,M3-I,Insecta,Coleoptera,Trogossitidae,Trogossitinae,Tenebroides,Tenebroides corticalis,Tenebroides corticalis,,3,,
7/10/24,NH,M,I,M3-I,Insecta,Coleoptera,Zopheridae,Colydiinae,Namunaria,Namunaria guttulata,Namunaria guttulata,,1,,
7/10/24,NH,M,I,M3-I,Insecta,Coleoptera,Zopheridae,Colydiinae,Synchita,Synchita fuliginosa,Synchita fuliginosa,,1,,
7/10/24,NH,M,I,M3-I,Insecta,Hemiptera,Microphysidae,Microphysinae,Mallochiola,Mallochiola gagates,Mallochiola gagates,,1,y,new state record/northernmost record https://bugguide.net/node/view/2437184
7/10/24,NH,M,I,M3-I,Insecta,Hemiptera,Pentatomidae,Pentatominae,Menecles,Menecles insertus,Menecles insertus,,1,,
7/10/24,NH,M,I,M3-I,Insecta,Hymenoptera,Formicidae,Formicinae,Camponotus,Camponotus pennsylvanicus,Camponotus pennsylvanicus,,5,,
7/10/24,NH,M,I,M3-I,Insecta,Hymenoptera,,,,,Parasitic Wasp,3,3,,
7/10/24,NH,M,I,M3-I,Insecta,Lepidoptera,,,,,Moth,,1,,
7/10/24,NH,P,E,P1-E,Arachnida,Araneae,,,,,Spider,2,2,,
7/10/24,NH,P,E,P1-E,Insecta,Blattodea,,,,,Cockroach,,1,,
7/10/24,NH,P,E,P1-E,Insecta,Coleoptera,Cerambycidae,Cerambycinae,Anelaphus,Anelaphus villosus,Anelaphus villosus,,1,,
7/10/24,NH,P,E,P1-E,Insecta,Coleoptera,Cerambycidae,Cerambycinae,Neoclytus,Neoclytus acuminatus,Neoclytus acuminatus,,3,,
7/10/24,NH,P,E,P1-E,Insecta,Coleoptera,Chrysomelidae,Eumolpinae,,,Eumolpinae gen. sp.,,4,,
7/10/24,NH,P,E,P1-E,Insecta,Coleoptera,Curculionidae,Cossoninae,Stenoscelis,Stenoscelis brevis,Stenoscelis brevis,,3,,
7/10/24,NH,P,E,P1-E,Insecta,Coleoptera,Curculionidae,Entiminae,Cyrtepistomus,Cyrtepistomus castaneus,Cyrtepistomus castaneus,,1,,
7/10/24,NH,P,E,P1-E,Insecta,Coleoptera,Curculionidae,Scolytinae,Anisandrus,Anisandrus sayi,Anisandrus sayi,,14,,
7/10/24,NH,P,E,P1-E,Insecta,Coleoptera,Curculionidae,Scolytinae,Xyleborinus,Xyleborinus saxesenii,Xyleborinus saxesenii,,9,,
7/10/24,NH,P,E,P1-E,Insecta,Coleoptera,Curculionidae,Scolytinae,Xylosandrus,Xylosandrus crassiusculus,Xylosandrus crassiusculus,,9,,
7/10/24,NH,P,E,P1-E,Insecta,Coleoptera,Curculionidae,Scolytinae,Xylosandrus,Xylosandrus germanus,Xylosandrus germanus,,2,,
7/10/24,NH,P,E,P1-E,Insecta,Coleoptera,Dryophthoridae,Dryophthorinae,Dryophthorus,Dryophthorus americanus,Dryophthorus americanus,,2,,
7/10/24,NH,P,E,P1-E,Insecta,Coleoptera,Elateridae,Dendrometrinae,Hemicrepidius,Hemicrepidius decoloratus,Hemicrepidius decoloratus,,1,y,https://bugguide.net/node/view/2436397
7/10/24,NH,P,E,P1-E,Insecta,Coleoptera,Elateridae,Elaterinae,Ampedus,Ampedus areolatus,Ampedus areolatus,,1,,
7/10/24,NH,P,E,P1-E,Insecta,Coleoptera,Endomychidae,Endomychinae,Endomychus,Endomychus biguttatus,Endomychus biguttatus,,1,,
7/10/24,NH,P,E,P1-E,Insecta,Coleoptera,Eucnemidae,Melasinae,Isorhipis,Isorhipis obliqua,Isorhipis obliqua,,5,,
7/10/24,NH,P,E,P1-E,Insecta,Coleoptera,Eucnemidae,Melasinae,Microrhagus,,Microrhagus sp.,,2,,
7/10/24,NH,P,E,P1-E,Insecta,Coleoptera,Latridiidae,Corticariinae,Melanophthalma,,Melanophthalma sp.,,50,,
7/10/24,NH,P,E,P1-E,Insecta,Coleoptera,Melandryidae,Melandryinae,Enchodes,Enchodes sericea,Enchodes sericea,,1,,
7/10/24,NH,P,E,P1-E,Insecta,Coleoptera,Mordellidae,Mordellinae,Mordellaria,Mordellaria serval,Mordellaria serval,,2,,
7/10/24,NH,P,E,P1-E,Insecta,Coleoptera,Mordellidae,Mordellinae,Tomoxia,Tomoxia lineella,Tomoxia lineella,,2,,
7/10/24,NH,P,E,P1-E,Insecta,Coleoptera,Nitidulidae,Epuraeinae,Epuraea,,Epuraea sp.,,1,,
7/10/24,NH,P,E,P1-E,Insecta,Coleoptera,Ptinidae,Dorcatominae,Sculptotheca,Sculptotheca puberula,Sculptotheca puberula,,1,,
7/10/24,NH,P,E,P1-E,Insecta,Coleoptera,Scarabaeidae,Melolonthinae,Nipponoserica,Nipponoserica peregrina,Nipponoserica peregrina,,1,,
7/10/24,NH,P,E,P1-E,Insecta,Coleoptera,Scirtidae,Scirtinae,Contacyphon,,Contacyphon sp.,,1,,
7/10/24,NH,P,E,P1-E,Insecta,Coleoptera,Staphylinidae,Staphylininae,Hesperus,Hesperus apicialis,Hesperus apicialis,,1,,
7/10/24,NH,P,E,P1-E,Insecta,Coleoptera,Synchroidae,NoSubfamily_Synchroinae,Synchroa,Synchroa punctata,Synchroa punctata,,1,,
7/10/24,NH,P,E,P1-E,Insecta,Coleoptera,Tenebrionidae,Stenochiinae,Haplandrus,Haplandrus fulvipes,Haplandrus fulvipes,,2,,
7/10/24,NH,P,E,P1-E,Insecta,Coleoptera,Throscidae,NoSubfamily_Throscidae,Aulonothroscus,,Aulonothroscus sp.,,1,,
7/10/24,NH,P,E,P1-E,Insecta,Coleoptera,Thymalidae,NoSubfamily_Thymalidae,Thymalus,Thymalus marginicollis,Thymalus marginicollis,,1,,
7/10/24,NH,P,E,P1-E,Insecta,Coleoptera,Zopheridae,Colydiinae,Synchita,Synchita fuliginosa,Synchita fuliginosa,,1,,
7/10/24,NH,P,E,P1-E,Insecta,Hemiptera,Miridae,Mirinae,Phytocoris,,Phytocoris sp.,,1,,
7/10/24,NH,P,E,P1-E,Insecta,Hemiptera,Pentatomidae,Pentatominae,Chinavia,Chinavia hilaris,Chinavia hilaris,,1,,
7/10/24,NH,P,E,P1-E,Insecta,Hemiptera,Pentatomidae,Pentatominae,Menecles,Menecles insertus,Menecles insertus,,1,,
7/10/24,NH,P,E,P1-E,Insecta,Hemiptera,Psyllidae,,,,Green Psyllid nymph,,1,,
7/10/24,NH,P,E,P1-E,Insecta,Hymenoptera,,,,,Parasitic Wasp,4,6,,
7/10/24,NH,P,EA,P2-EA,Arachnida,Araneae,,,,,Spider,,2,,
7/10/24,NH,P,EA,P2-EA,Insecta,Coleoptera,Aderidae,NoSubfamily_Aderidae,Syzeton,Syzeton subfasciatus,Syzeton subfasciatus,,1,,
7/10/24,NH,P,EA,P2-EA,Insecta,Coleoptera,Cerambycidae,Spondylidinae,Tetropium,Tetropium schwarzianum,Tetropium schwarzianum,,3,,
7/10/24,NH,P,EA,P2-EA,Insecta,Coleoptera,Cleridae,Clerinae,Enoclerus,Enoclerus nigripes,Enoclerus nigripes,,1,,
7/10/24,NH,P,EA,P2-EA,Insecta,Coleoptera,Cleridae,Epiphloeinae,Madoniella,Madoniella dislocata,Madoniella dislocata,,17,,
7/10/24,NH,P,EA,P2-EA,Insecta,Coleoptera,Cleridae,Peloniinae,Chariessa,Chariessa pilosa,Chariessa pilosa,,1,,
7/10/24,NH,P,EA,P2-EA,Insecta,Coleoptera,Cryptophagidae,Cryptophaginae,Henoticus,Henoticus pilifer,Henoticus pilifer,,1,,
7/10/24,NH,P,EA,P2-EA,Insecta,Coleoptera,Curculionidae,Cossoninae,Himatium,Himatium errans,Himatium errans,,1,,
7/10/24,NH,P,EA,P2-EA,Insecta,Coleoptera,Curculionidae,Cossoninae,Stenoscelis,Stenoscelis brevis,Stenoscelis brevis,,8,,
7/10/24,NH,P,EA,P2-EA,Insecta,Coleoptera,Curculionidae,Molytinae,Conotrachelus,Conotrachelus anaglypticus,Conotrachelus anaglypticus,,1,,
7/10/24,NH,P,EA,P2-EA,Insecta,Coleoptera,Curculionidae,Molytinae,Hylobius,Hylobius pales,Hylobius pales,,1,,
7/10/24,NH,P,EA,P2-EA,Insecta,Coleoptera,Curculionidae,Molytinae,Pissodes,Pissodes strobi,Pissodes strobi,,1,,
7/10/24,NH,P,EA,P2-EA,Insecta,Coleoptera,Curculionidae,Scolytinae,Corthylus,Corthylus columbianus,Corthylus columbianus,,2,,
7/10/24,NH,P,EA,P2-EA,Insecta,Coleoptera,Curculionidae,Scolytinae,Dryocoetes,Dryocoetes autographus,Dryocoetes autographus,,13,,
7/10/24,NH,P,EA,P2-EA,Insecta,Coleoptera,Curculionidae,Scolytinae,Gnathotrichus,Gnathotrichus materiarius,Gnathotrichus materiarius,,1,,
7/10/24,NH,P,EA,P2-EA,Insecta,Coleoptera,Curculionidae,Scolytinae,Hylastes,Hylastes porculus,Hylastes porculus,,1,,
7/10/24,NH,P,EA,P2-EA,Insecta,Coleoptera,Curculionidae,Scolytinae,Ips,Ips grandicollis,Ips grandicollis,,4,,
7/10/24,NH,P,EA,P2-EA,Insecta,Coleoptera,Curculionidae,Scolytinae,Pityophthorus,Pityophthorus puberulus,Pityophthorus puberulus,,1,,
7/10/24,NH,P,EA,P2-EA,Insecta,Coleoptera,Curculionidae,Scolytinae,Xylosandrus,Xylosandrus crassiusculus,Xylosandrus crassiusculus,,4,,
7/10/24,NH,P,EA,P2-EA,Insecta,Coleoptera,Curculionidae,Scolytinae,Xylosandrus,Xylosandrus germanus,Xylosandrus germanus,,1,,
7/10/24,NH,P,EA,P2-EA,Insecta,Coleoptera,Dryophthoridae,Dryophthorinae,Dryophthorus,Dryophthorus americanus,Dryophthorus americanus,,5,,
7/10/24,NH,P,EA,P2-EA,Insecta,Coleoptera,Elateridae,Dendrometrinae,Athous,Athous brightwelli,Athous brightwelli,,1,,
7/10/24,NH,P,EA,P2-EA,Insecta,Coleoptera,Elateridae,Dendrometrinae,Gambrinus,Gambrinus confusus,Gambrinus confusus,,1,,
7/10/24,NH,P,EA,P2-EA,Insecta,Coleoptera,Elateridae,Elaterinae,Ampedus,Ampedus areolatus,Ampedus areolatus,,1,,
7/10/24,NH,P,EA,P2-EA,Insecta,Coleoptera,Elateridae,Elaterinae,Ampedus,Ampedus melanotoides,Ampedus melanotoides,,1,,
7/10/24,NH,P,EA,P2-EA,Insecta,Coleoptera,Elateridae,Elaterinae,Melanotus,Melanotus castanipes,Melanotus castanipes,,1,,
7/10/24,NH,P,EA,P2-EA,Insecta,Coleoptera,Elateridae,Elaterinae,Melanotus,Melanotus hyslopi,Melanotus hyslopi,,3,,
7/10/24,NH,P,EA,P2-EA,Insecta,Coleoptera,Histeridae,Dendrophilinae,Paromalus,Paromalus teres,Paromalus teres,,11,,
7/10/24,NH,P,EA,P2-EA,Insecta,Coleoptera,Hydraenidae,Hydraeninae,Hydraena,,Hydraena sp.,,1,,
7/10/24,NH,P,EA,P2-EA,Insecta,Coleoptera,Lampyridae,Lampyrinae,Lucidota,Lucidota atra,Lucidota atra,,2,,
7/10/24,NH,P,EA,P2-EA,Insecta,Coleoptera,Latridiidae,Corticariinae,Melanophthalma,,Melanophthalma sp.,,36,,
7/10/24,NH,P,EA,P2-EA,Insecta,Coleoptera,Melandryidae,Melandryinae,Rushia,Rushia longula,Rushia longula,,18,,
7/10/24,NH,P,EA,P2-EA,Insecta,Coleoptera,Mordellidae,Mordellinae,Mordellaria,Mordellaria serval,Mordellaria serval,,1,,
7/10/24,NH,P,EA,P2-EA,Insecta,Coleoptera,Mordellidae,Mordellinae,Tomoxia,Tomoxia lineella,Tomoxia lineella,,1,,
7/10/24,NH,P,EA,P2-EA,Insecta,Coleoptera,Nitidulidae,Cryptarchinae,Glischrochilus,Glischrochilus sanguinolentus,Glischrochilus sanguinolentus,,1,,
7/10/24,NH,P,EA,P2-EA,Insecta,Coleoptera,Nitidulidae,Nitidulinae,Lobiopa,Lobiopa undulata,Lobiopa undulata,,1,,
7/10/24,NH,P,EA,P2-EA,Insecta,Coleoptera,Ptinidae,Anobiinae,Priobium,Priobium sericeum,Priobium sericeum,,1,,
7/10/24,NH,P,EA,P2-EA,Insecta,Coleoptera,Ptinidae,Dorcatominae,Sculptotheca,Sculptotheca puberula,Sculptotheca puberula,,1,,
7/10/24,NH,P,EA,P2-EA,Insecta,Coleoptera,Staphylinidae,Aleocharinae,,,Aleocharinae gen. sp.,,1,,
7/10/24,NH,P,EA,P2-EA,Insecta,Coleoptera,Staphylinidae,Omaliinae,Phloeonomus,Phloeonomus laesicollis,Phloeonomus laesicollis,,12,,
7/10/24,NH,P,EA,P2-EA,Insecta,Coleoptera,Staphylinidae,Staphylininae,Hesperus,Hesperus apicialis,Hesperus apicialis,,3,,
7/10/24,NH,P,EA,P2-EA,Insecta,Coleoptera,Staphylinidae,Staphylininae,Quedius,Quedius cruentus,Quedius cruentus,,1,,
7/10/24,NH,P,EA,P2-EA,Insecta,Coleoptera,Tenebrionidae,Alleculinae,Capnochroa,Capnochroa fuliginosa,Capnochroa fuliginosa,,1,,
